position,item,sum_rank,avg_rank
5771,3902,38476,7695.2000
5772,7540,38476,7695.2000
5773,3724,38481,7696.2000
5774,9975,38481,7696.2000
5775,7045,38482,7696.4000
5776,8198,38482,7696.4000
5777,3463,38483,7696.6000
5778,6811,38483,7696.6000
5779,704,38483,7696.6000
5780,9640,38484,7696.8000
5781,3353,38487,7697.4000
5782,7052,38489,7697.8000
5783,9166,38490,7698.0000
5784,9315,38490,7698.0000
5785,9179,38493,7698.6000
5786,7635,38497,7699.4000
5787,1798,38500,7700.0000
5788,7094,38502,7700.4000
5789,8402,38503,7700.6000
5790,8916,38503,7700.6000
5791,3657,38505,7701.0000
5792,5942,38505,7701.0000
5793,8353,38507,7701.4000
5794,3588,38511,7702.2000
5795,2898,38514,7702.8000
5796,5575,38514,7702.8000
5797,7228,38514,7702.8000
5798,9217,38514,7702.8000
5799,6460,38515,7703.0000
5800,1601,38518,7703.6000
5801,5436,38518,7703.6000
5802,6745,38521,7704.2000
5803,1097,38522,7704.4000
5804,6583,38522,7704.4000
5805,9587,38522,7704.4000
5806,2103,38523,7704.6000
5807,8341,38523,7704.6000
5808,5154,38525,7705.0000
5809,8705,38527,7705.4000
5810,3694,38528,7705.6000
5811,1191,38529,7705.8000
5812,2869,38530,7706.0000
5813,7546,38532,7706.4000
5814,7917,38532,7706.4000
5815,4459,38537,7707.4000
5816,736,38539,7707.8000
5817,7669,38540,7708.0000
5818,5319,38541,7708.2000
5819,8791,38543,7708.6000
5820,5150,38544,7708.8000
5821,5085,38545,7709.0000
5822,5839,38545,7709.0000
5823,460,38546,7709.2000
5824,4536,38548,7709.6000
5825,7339,38548,7709.6000
5826,7598,38548,7709.6000
5827,1231,38552,7710.4000
5828,4169,38553,7710.6000
5829,9987,38553,7710.6000
5830,5578,38554,7710.8000
5831,9514,38554,7710.8000
5832,4969,38559,7711.8000
5833,1806,38560,7712.0000
5834,1719,38564,7712.8000
5835,828,38566,7713.2000
5836,1861,38568,7713.6000
5837,2518,38570,7714.0000
5838,2517,38575,7715.0000
5839,3752,38576,7715.2000
5840,9968,38578,7715.6000
5841,5856,38579,7715.8000
5842,5975,38579,7715.8000
5843,4963,38582,7716.4000
5844,5816,38585,7717.0000
5845,7620,38587,7717.4000
5846,9624,38588,7717.6000
5847,2655,38589,7717.8000
5848,6979,38590,7718.0000
5849,7322,38592,7718.4000
5850,701,38593,7718.6000
5851,4330,38597,7719.4000
5852,2511,38601,7720.2000
5853,7521,38603,7720.6000
5854,9095,38607,7721.4000
5855,8587,38609,7721.8000
5856,2942,38612,7722.4000
5857,9246,38615,7723.0000
5858,8755,38616,7723.2000
5859,1201,38617,7723.4000
5860,2308,38619,7723.8000
5861,7396,38620,7724.0000
5862,6203,38621,7724.2000
5863,4728,38627,7725.4000
5864,6966,38627,7725.4000
5865,7550,38627,7725.4000
5866,729,38633,7726.6000
5867,3326,38634,7726.8000
5868,6296,38634,7726.8000
5869,8684,38634,7726.8000
5870,1152,38637,7727.4000
5871,3370,38638,7727.6000
5872,999,38642,7728.4000
5873,3131,38645,7729.0000
5874,9940,38646,7729.2000
5875,2074,38652,7730.4000
5876,2117,38652,7730.4000
5877,9697,38653,7730.6000
5878,6956,38655,7731.0000
5879,8420,38655,7731.0000
5880,1327,38657,7731.4000
5881,1112,38658,7731.6000
5882,523,38658,7731.6000
5883,589,38662,7732.4000
5884,8656,38663,7732.6000
5885,5932,38664,7732.8000
5886,2702,38665,7733.0000
5887,9032,38668,7733.6000
5888,1565,38671,7734.2000
5889,480,38671,7734.2000
5890,5412,38672,7734.4000
5891,3333,38675,7735.0000
5892,7656,38677,7735.4000
5893,6620,38679,7735.8000
5894,3082,38680,7736.0000
5895,5616,38680,7736.0000
5896,7084,38682,7736.4000
5897,6291,38683,7736.6000
5898,5928,38684,7736.8000
5899,1290,38693,7738.6000
5900,2254,38694,7738.8000
5901,7615,38696,7739.2000
5902,6012,38697,7739.4000
5903,5796,38698,7739.6000
5904,6341,38698,7739.6000
5905,2314,38699,7739.8000
5906,8336,38702,7740.4000
5907,2089,38703,7740.6000
5908,1089,38705,7741.0000
5909,201,38708,7741.6000
5910,8701,38713,7742.6000
5911,7281,38714,7742.8000
5912,9832,38714,7742.8000
5913,600,38715,7743.0000
5914,1199,38720,7744.0000
5915,4892,38723,7744.6000
5916,5089,38724,7744.8000
5917,6719,38729,7745.8000
5918,3315,38732,7746.4000
5919,4527,38734,7746.8000
5920,7257,38736,7747.2000
5921,1855,38739,7747.8000
5922,2111,38740,7748.0000
5923,7849,38742,7748.4000
5924,5938,38743,7748.6000
5925,9708,38744,7748.8000
5926,5723,38747,7749.4000
5927,3451,38749,7749.8000
5928,4564,38749,7749.8000
5929,8281,38750,7750.0000
5930,399,38752,7750.4000
5931,9547,38754,7750.8000
5932,5488,38760,7752.0000
5933,5689,38762,7752.4000
5934,6741,38763,7752.6000
5935,2996,38765,7753.0000
5936,7666,38766,7753.2000
5937,338,38767,7753.4000
5938,9055,38767,7753.4000
5939,141,38768,7753.6000
5940,3939,38769,7753.8000
5941,4673,38769,7753.8000
5942,6284,38781,7756.2000
5943,5270,38782,7756.4000
5944,5320,38782,7756.4000
5945,7358,38782,7756.4000
5946,6861,38784,7756.8000
5947,2803,38786,7757.2000
5948,5018,38786,7757.2000
5949,3505,38787,7757.4000
5950,9093,38787,7757.4000
5951,5491,38788,7757.6000
5952,9804,38788,7757.6000
5953,59,38792,7758.4000
5954,5339,38797,7759.4000
5955,3522,38798,7759.6000
5956,3650,38803,7760.6000
5957,6260,38804,7760.8000
5958,7398,38807,7761.4000
5959,2641,38808,7761.6000
5960,8743,38811,7762.2000
5961,6336,38813,7762.6000
5962,7868,38815,7763.0000
5963,8772,38815,7763.0000
5964,8678,38818,7763.6000
5965,335,38821,7764.2000
5966,602,38822,7764.4000
5967,769,38823,7764.6000
5968,3328,38825,7765.0000
5969,3365,38828,7765.6000
5970,9378,38829,7765.8000
5971,3662,38830,7766.0000
5972,545,38830,7766.0000
5973,9020,38831,7766.2000
5974,848,38833,7766.6000
5975,2892,38842,7768.4000
5976,5194,38842,7768.4000
5977,1920,38844,7768.8000
5978,56,38844,7768.8000
5979,7367,38848,7769.6000
5980,1122,38850,7770.0000
5981,1469,38852,7770.4000
5982,8719,38852,7770.4000
5983,1593,38853,7770.6000
5984,4493,38853,7770.6000
5985,3912,38855,7771.0000
5986,8299,38858,7771.6000
5987,2187,38859,7771.8000
5988,3608,38861,7772.2000
5989,9773,38867,7773.4000
5990,6188,38868,7773.6000
5991,5538,38869,7773.8000
5992,2433,38875,7775.0000
5993,2695,38875,7775.0000
5994,6290,38877,7775.4000
5995,4929,38878,7775.6000
5996,4888,38885,7777.0000
5997,5397,38885,7777.0000
5998,4945,38886,7777.2000
5999,5099,38886,7777.2000
6000,9800,38886,7777.2000
6001,4456,38888,7777.6000
6002,3936,38889,7777.8000
6003,9434,38889,7777.8000
6004,8129,38890,7778.0000
6005,1970,38891,7778.2000
6006,6701,38892,7778.4000
6007,6259,38897,7779.4000
6008,2322,38900,7780.0000
6009,3065,38900,7780.0000
6010,3163,38902,7780.4000
6011,2355,38903,7780.6000
6012,9379,38905,7781.0000
6013,3685,38909,7781.8000
6014,9007,38909,7781.8000
6015,1697,38915,7783.0000
6016,5966,38916,7783.2000
6017,9139,38921,7784.2000
6018,5235,38930,7786.0000
6019,7745,38930,7786.0000
6020,9699,38930,7786.0000
6021,2080,38931,7786.2000
6022,7587,38935,7787.0000
6023,1081,38936,7787.2000
6024,9638,38939,7787.8000
6025,599,38940,7788.0000
6026,2293,38941,7788.2000
6027,579,38944,7788.8000
6028,8467,38944,7788.8000
6029,6744,38945,7789.0000
6030,3265,38946,7789.2000
6031,103,38952,7790.4000
6032,5254,38954,7790.8000
6033,6751,38954,7790.8000
6034,1683,38961,7792.2000
6035,7851,38962,7792.4000
6036,2712,38970,7794.0000
6037,317,38970,7794.0000
6038,355,38970,7794.0000
6039,5753,38970,7794.0000
6040,9094,38971,7794.2000
6041,3066,38976,7795.2000
6042,7249,38978,7795.6000
6043,4849,38980,7796.0000
6044,857,38980,7796.0000
6045,5509,38982,7796.4000
6046,7192,38982,7796.4000
6047,469,38983,7796.6000
6048,7825,38983,7796.6000
6049,9088,38983,7796.6000
6050,9261,38983,7796.6000
6051,9934,38983,7796.6000
6052,7012,38984,7796.8000
6053,161,38986,7797.2000
6054,582,38986,7797.2000
6055,1641,38988,7797.6000
6056,8264,38989,7797.8000
6057,8821,38990,7798.0000
6058,102,38993,7798.6000
6059,5890,38993,7798.6000
6060,9354,38995,7799.0000
6061,9728,38996,7799.2000
6062,410,38998,7799.6000
6063,9823,38998,7799.6000
6064,3379,38999,7799.8000
6065,2688,39004,7800.8000
6066,6433,39006,7801.2000
6067,693,39010,7802.0000
6068,1355,39011,7802.2000
6069,5718,39015,7803.0000
6070,8186,39015,7803.0000
6071,3387,39018,7803.6000
6072,753,39018,7803.6000
6073,9797,39021,7804.2000
6074,9861,39022,7804.4000
6075,229,39026,7805.2000
6076,670,39026,7805.2000
6077,8559,39028,7805.6000
6078,2782,39031,7806.2000
6079,6961,39032,7806.4000
6080,1488,39036,7807.2000
6081,1277,39037,7807.4000
6082,1026,39038,7807.6000
6083,910,39038,7807.6000
6084,989,39047,7809.4000
6085,8302,39051,7810.2000
6086,1620,39057,7811.4000
6087,6983,39058,7811.6000
6088,833,39058,7811.6000
6089,3471,39059,7811.8000
6090,8049,39059,7811.8000
6091,9601,39062,7812.4000
6092,4377,39063,7812.6000
6093,1768,39065,7813.0000
6094,2806,39066,7813.2000
6095,305,39066,7813.2000
6096,647,39067,7813.4000
6097,662,39067,7813.4000
6098,3521,39071,7814.2000
6099,4158,39071,7814.2000
6100,4475,39072,7814.4000
6101,4980,39074,7814.8000
6102,3848,39076,7815.2000
6103,948,39084,7816.8000
6104,2071,39085,7817.0000
6105,8642,39085,7817.0000
6106,5346,39087,7817.4000
6107,1489,39088,7817.6000
6108,5208,39089,7817.8000
6109,313,39101,7820.2000
6110,8069,39104,7820.8000
6111,7999,39105,7821.0000
6112,172,39108,7821.6000
6113,261,39108,7821.6000
6114,2588,39109,7821.8000
6115,6863,39109,7821.8000
6116,4211,39112,7822.4000
6117,8716,39112,7822.4000
6118,3226,39113,7822.6000
6119,7147,39116,7823.2000
6120,2885,39117,7823.4000
6121,511,39118,7823.6000
6122,9411,39119,7823.8000
6123,1499,39122,7824.4000
6124,3503,39122,7824.4000
6125,5548,39122,7824.4000
6126,10,39123,7824.6000
6127,4639,39125,7825.0000
6128,5041,39126,7825.2000
6129,2402,39127,7825.4000
6130,8927,39127,7825.4000
6131,6969,39130,7826.0000
6132,9400,39131,7826.2000
6133,1068,39132,7826.4000
6134,3295,39133,7826.6000
6135,6415,39134,7826.8000
6136,8515,39139,7827.8000
6137,25,39141,7828.2000
6138,6591,39141,7828.2000
6139,9999,39141,7828.2000
6140,135,39142,7828.4000
6141,1335,39143,7828.6000
6142,6150,39145,7829.0000
6143,6625,39145,7829.0000
6144,9375,39147,7829.4000
6145,8934,39149,7829.8000
6146,6840,39152,7830.4000
6147,853,39155,7831.0000
6148,4974,39156,7831.2000
6149,8549,39160,7832.0000
6150,772,39162,7832.4000
6151,1506,39163,7832.6000
6152,3809,39163,7832.6000
6153,9329,39163,7832.6000
6154,1747,39165,7833.0000
6155,3203,39165,7833.0000
6156,3814,39165,7833.0000
6157,7073,39166,7833.2000
6158,8956,39168,7833.6000
6159,6729,39171,7834.2000
6160,3393,39172,7834.4000
6161,5502,39175,7835.0000
6162,759,39176,7835.2000
6163,8143,39177,7835.4000
6164,5340,39179,7835.8000
6165,7893,39179,7835.8000
6166,1389,39184,7836.8000
6167,8346,39184,7836.8000
6168,1517,39185,7837.0000
6169,7692,39186,7837.2000
6170,6882,39190,7838.0000
6171,9233,39190,7838.0000
6172,4109,39194,7838.8000
6173,9630,39195,7839.0000
6174,7756,39198,7839.6000
6175,1943,39199,7839.8000
6176,3121,39199,7839.8000
6177,4069,39199,7839.8000
6178,3846,39204,7840.8000
6179,7943,39204,7840.8000
6180,4095,39207,7841.4000
6181,4524,39207,7841.4000
6182,5835,39207,7841.4000
6183,6423,39213,7842.6000
6184,2583,39216,7843.2000
6185,4235,39218,7843.6000
6186,4012,39219,7843.8000
6187,4348,39221,7844.2000
6188,9143,39224,7844.8000
6189,590,39226,7845.2000
6190,8104,39228,7845.6000
6191,536,39230,7846.0000
6192,6004,39231,7846.2000
6193,744,39231,7846.2000
6194,8553,39232,7846.4000
6195,7771,39234,7846.8000
6196,3766,39235,7847.0000
6197,6799,39239,7847.8000
6198,2229,39242,7848.4000
6199,3965,39242,7848.4000
6200,5009,39242,7848.4000
6201,6061,39242,7848.4000
6202,5582,39245,7849.0000
6203,182,39248,7849.6000
6204,3168,39249,7849.8000
6205,6566,39249,7849.8000
6206,3896,39252,7850.4000
6207,3890,39255,7851.0000
6208,1195,39256,7851.2000
6209,5978,39262,7852.4000
6210,1420,39270,7854.0000
6211,6445,39270,7854.0000
6212,439,39272,7854.4000
6213,2771,39274,7854.8000
6214,8666,39274,7854.8000
6215,8707,39274,7854.8000
6216,6935,39276,7855.2000
6217,7040,39279,7855.8000
6218,6982,39280,7856.0000
6219,5888,39285,7857.0000
6220,6285,39287,7857.4000
6221,1600,39288,7857.6000
6222,6647,39292,7858.4000
6223,1859,39297,7859.4000
6224,9621,39298,7859.6000
6225,3438,39299,7859.8000
6226,3964,39302,7860.4000
6227,2458,39303,7860.6000
6228,2494,39304,7860.8000
6229,4258,39304,7860.8000
6230,7304,39304,7860.8000
6231,3373,39305,7861.0000
6232,7024,39306,7861.2000
6233,5133,39308,7861.6000
6234,9881,39308,7861.6000
6235,6945,39311,7862.2000
6236,1222,39320,7864.0000
6237,1916,39320,7864.0000
6238,1851,39321,7864.2000
6239,4569,39325,7865.0000
6240,6886,39325,7865.0000
6241,8172,39325,7865.0000
6242,8021,39326,7865.2000
6243,330,39327,7865.4000
6244,3446,39327,7865.4000
6245,1516,39330,7866.0000
6246,5669,39331,7866.2000
6247,3244,39334,7866.8000
6248,6038,39335,7867.0000
6249,4415,39336,7867.2000
6250,4622,39340,7868.0000
6251,1760,39341,7868.2000
6252,4869,39344,7868.8000
6253,9646,39344,7868.8000
6254,2874,39345,7869.0000
6255,9936,39346,7869.2000
6256,4489,39348,7869.6000
6257,3078,39349,7869.8000
6258,4571,39349,7869.8000
6259,548,39352,7870.4000
6260,3934,39353,7870.6000
6261,8020,39353,7870.6000
6262,5184,39354,7870.8000
6263,6073,39354,7870.8000
6264,5608,39356,7871.2000
6265,6252,39357,7871.4000
6266,7579,39357,7871.4000
6267,3341,39364,7872.8000
6268,4074,39365,7873.0000
6269,3954,39366,7873.2000
6270,1782,39372,7874.4000
6271,7194,39373,7874.6000
6272,9178,39373,7874.6000
6273,5357,39376,7875.2000
6274,8137,39376,7875.2000
6275,8533,39377,7875.4000
6276,8635,39377,7875.4000
6277,5834,39378,7875.6000
6278,6315,39380,7876.0000
6279,7208,39380,7876.0000
6280,4693,39381,7876.2000
6281,3513,39382,7876.4000
6282,7671,39382,7876.4000
6283,4894,39391,7878.2000
6284,555,39392,7878.4000
6285,506,39394,7878.8000
6286,1675,39395,7879.0000
6287,1079,39396,7879.2000
6288,4285,39396,7879.2000
6289,4810,39396,7879.2000
6290,9913,39399,7879.8000
6291,2668,39400,7880.0000
6292,5672,39405,7881.0000
6293,9726,39406,7881.2000
6294,5781,39409,7881.8000
6295,3843,39410,7882.0000
6296,1992,39412,7882.4000
6297,4002,39412,7882.4000
6298,4061,39412,7882.4000
6299,9244,39414,7882.8000
6300,5634,39419,7883.8000
6301,4740,39420,7884.0000
6302,707,39420,7884.0000
6303,1123,39421,7884.2000
6304,6139,39421,7884.2000
6305,3332,39422,7884.4000
6306,7969,39423,7884.6000
6307,2912,39424,7884.8000
6308,641,39425,7885.0000
6309,624,39426,7885.2000
6310,5724,39430,7886.0000
6311,7514,39430,7886.0000
6312,6401,39431,7886.2000
6313,2938,39432,7886.4000
6314,3490,39432,7886.4000
6315,5020,39433,7886.6000
6316,5525,39437,7887.4000
6317,2647,39438,7887.6000
6318,3945,39441,7888.2000
6319,1004,39443,7888.6000
6320,2140,39445,7889.0000
6321,3748,39445,7889.0000
6322,763,39446,7889.2000
6323,8540,39448,7889.6000
6324,3647,39449,7889.8000
6325,3982,39449,7889.8000
6326,6175,39456,7891.2000
6327,6991,39456,7891.2000
6328,6690,39458,7891.6000
6329,996,39459,7891.8000
6330,4342,39462,7892.4000
6331,4479,39462,7892.4000
6332,4619,39462,7892.4000
6333,2676,39463,7892.6000
6334,409,39463,7892.6000
6335,7256,39464,7892.8000
6336,8995,39464,7892.8000
6337,9607,39464,7892.8000
6338,8556,39468,7893.6000
6339,6999,39474,7894.8000
6340,8993,39474,7894.8000
6341,4979,39476,7895.2000
6342,8127,39477,7895.4000
6343,9415,39477,7895.4000
6344,5452,39480,7896.0000
6345,8968,39481,7896.2000
6346,8989,39483,7896.6000
6347,9857,39483,7896.6000
6348,2582,39488,7897.6000
6349,4077,39489,7897.8000
6350,3517,39490,7898.0000
6351,3850,39492,7898.4000
6352,595,39493,7898.6000
6353,4798,39496,7899.2000
6354,6432,39497,7899.4000
6355,8598,39497,7899.4000
6356,41,39498,7899.6000
6357,4513,39499,7899.8000
6358,8978,39499,7899.8000
6359,4186,39500,7900.0000
6360,1262,39501,7900.2000
6361,2171,39501,7900.2000
6362,3086,39501,7900.2000
6363,522,39503,7900.6000
6364,4679,39505,7901.0000
6365,162,39507,7901.4000
6366,8230,39508,7901.6000
6367,2607,39509,7901.8000
6368,3097,39510,7902.0000
6369,9223,39510,7902.0000
6370,1929,39511,7902.2000
6371,4199,39511,7902.2000
6372,2791,39517,7903.4000
6373,4035,39520,7904.0000
6374,7846,39520,7904.0000
6375,2283,39521,7904.2000
6376,8469,39523,7904.6000
6377,1522,39529,7905.8000
6378,9333,39532,7906.4000
6379,5461,39536,7907.2000
6380,7583,39540,7908.0000
6381,1773,39541,7908.2000
6382,4023,39541,7908.2000
6383,2992,39542,7908.4000
6384,6358,39547,7909.4000
6385,2515,39548,7909.6000
6386,2924,39551,7910.2000
6387,9396,39553,7910.6000
6388,2121,39555,7911.0000
6389,467,39557,7911.4000
6390,4363,39558,7911.6000
6391,8117,39560,7912.0000
6392,3002,39561,7912.2000
6393,5738,39567,7913.4000
6394,874,39567,7913.4000
6395,8884,39568,7913.6000
6396,8720,39569,7913.8000
6397,100,39572,7914.4000
6398,2022,39575,7915.0000
6399,7008,39575,7915.0000
6400,8171,39575,7915.0000
6401,1399,39579,7915.8000
6402,6468,39579,7915.8000
6403,9431,39579,7915.8000
6404,94,39582,7916.4000
6405,8744,39585,7917.0000
6406,6187,39586,7917.2000
6407,6925,39586,7917.2000
6408,2034,39587,7917.4000
6409,9753,39588,7917.6000
6410,1682,39590,7918.0000
6411,8331,39595,7919.0000
6412,1941,39599,7919.8000
6413,7347,39599,7919.8000
6414,7758,39599,7919.8000
6415,5675,39604,7920.8000
6416,8618,39604,7920.8000
6417,5990,39605,7921.0000
6418,9016,39608,7921.6000
6419,4064,39613,7922.6000
6420,6011,39613,7922.6000
6421,9446,39620,7924.0000
6422,49,39621,7924.2000
6423,9941,39626,7925.2000
6424,4179,39627,7925.4000
6425,3483,39628,7925.6000
6426,3942,39632,7926.4000
6427,6388,39635,7927.0000
6428,4194,39637,7927.4000
6429,4351,39637,7927.4000
6430,3879,39639,7927.8000
6431,5885,39639,7927.8000
6432,9003,39641,7928.2000
6433,1365,39649,7929.8000
6434,7711,39653,7930.6000
6435,1074,39654,7930.8000
6436,8578,39655,7931.0000
6437,6526,39656,7931.2000
6438,2025,39657,7931.4000
6439,4741,39657,7931.4000
6440,5078,39659,7931.8000
6441,540,39659,7931.8000
6442,2628,39661,7932.2000
6443,4293,39662,7932.4000
6444,750,39667,7933.4000
6445,1322,39668,7933.6000
6446,3777,39668,7933.6000
6447,6605,39670,7934.0000
6448,3220,39672,7934.4000
6449,2581,39674,7934.8000
6450,8205,39678,7935.6000
6451,4364,39681,7936.2000
6452,8804,39681,7936.2000
6453,9339,39682,7936.4000
6454,9479,39689,7937.8000
6455,144,39692,7938.4000
6456,3645,39694,7938.8000
6457,7816,39696,7939.2000
6458,8389,39700,7940.0000
6459,8621,39700,7940.0000
6460,1320,39701,7940.2000
6461,6137,39705,7941.0000
6462,1205,39706,7941.2000
6463,2170,39708,7941.6000
6464,2463,39708,7941.6000
6465,4112,39712,7942.4000
6466,1614,39714,7942.8000
6467,3605,39716,7943.2000
6468,9705,39716,7943.2000
6469,7626,39718,7943.6000
6470,8518,39718,7943.6000
6471,2447,39719,7943.8000
6472,4634,39720,7944.0000
6473,7033,39721,7944.2000
6474,9920,39721,7944.2000
6475,2377,39723,7944.6000
6476,7400,39727,7945.4000
6477,1186,39730,7946.0000
6478,8451,39730,7946.0000
6479,7594,39731,7946.2000
6480,1597,39736,7947.2000
6481,4904,39741,7948.2000
6482,283,39744,7948.8000
6483,6902,39745,7949.0000
6484,6933,39746,7949.2000
6485,7141,39746,7949.2000
6486,8960,39746,7949.2000
6487,88,39747,7949.4000
6488,4196,39750,7950.0000
6489,6440,39751,7950.2000
6490,9213,39752,7950.4000
6491,2,39756,7951.2000
6492,1386,39759,7951.8000
6493,5820,39759,7951.8000
6494,5698,39765,7953.0000
6495,940,39768,7953.6000
6496,2927,39773,7954.6000
6497,7271,39773,7954.6000
6498,1156,39775,7955.0000
6499,9759,39783,7956.6000
6500,404,39785,7957.0000
6501,1955,39786,7957.2000
6502,9796,39787,7957.4000
6503,7308,39788,7957.6000
6504,4951,39790,7958.0000
6505,5826,39790,7958.0000
6506,1024,39794,7958.8000
6507,5986,39796,7959.2000
6508,9413,39801,7960.2000
6509,2915,39802,7960.4000
6510,2274,39803,7960.6000
6511,9108,39805,7961.0000
6512,4157,39806,7961.2000
6513,1681,39808,7961.6000
6514,2135,39808,7961.6000
6515,8508,39812,7962.4000
6516,5573,39815,7963.0000
6517,3677,39817,7963.4000
6518,9277,39818,7963.6000
6519,5809,39819,7963.8000
6520,9905,39822,7964.4000
6521,2750,39823,7964.6000
6522,6589,39823,7964.6000
6523,5519,39826,7965.2000
6524,9440,39829,7965.8000
6525,4273,39832,7966.4000
6526,4883,39832,7966.4000
6527,2505,39833,7966.6000
6528,1961,39836,7967.2000
6529,2815,39836,7967.2000
6530,3309,39836,7967.2000
6531,5224,39836,7967.2000
6532,9129,39837,7967.4000
6533,8568,39839,7967.8000
6534,4103,39841,7968.2000
6535,6562,39841,7968.2000
6536,8803,39842,7968.4000
6537,919,39846,7969.2000
6538,3267,39848,7969.6000
6539,4654,39852,7970.4000
6540,5889,39852,7970.4000
6541,2547,39855,7971.0000
6542,3195,39859,7971.8000
6543,4339,39859,7971.8000
6544,8591,39859,7971.8000
6545,3932,39862,7972.4000
6546,7016,39862,7972.4000
6547,8028,39863,7972.6000
6548,3864,39864,7972.8000
6549,4024,39867,7973.4000
6550,4317,39876,7975.2000
6551,3563,39877,7975.4000
6552,3845,39878,7975.6000
6553,9165,39878,7975.6000
6554,5819,39883,7976.6000
6555,9184,39883,7976.6000
6556,1576,39886,7977.2000
6557,1877,39887,7977.4000
6558,1196,39888,7977.6000
6559,1686,39890,7978.0000
6560,1659,39894,7978.8000
6561,5278,39896,7979.2000
6562,2880,39899,7979.8000
6563,8466,39899,7979.8000
6564,1360,39900,7980.0000
6565,9255,39901,7980.2000
6566,5980,39902,7980.4000
6567,2118,39910,7982.0000
6568,5569,39914,7982.8000
6569,6029,39922,7984.4000
6570,4229,39924,7984.8000
6571,8044,39928,7985.6000
6572,4360,39930,7986.0000
